id,user_id,job_id,status
7506,3988,1756,Rejected
7507,3989,1936,Rejected
7508,3990,908,Rejected
7509,3990,977,Rejected
7510,3990,47,Rejected
7511,3990,603,Selected
7512,3990,1771,Rejected
7513,3991,728,Rejected
7514,3991,1927,Rejected
7515,3992,127,Rejected
7516,3992,1560,Rejected
7517,3992,1513,Rejected
7518,3992,1092,Rejected
7519,3993,90,Rejected
7520,3993,1777,Rejected
7521,3993,1307,Rejected
7522,3993,216,Rejected
7523,3994,1087,Rejected
7524,3994,1514,Rejected
7525,3995,426,Rejected
7526,3995,596,Selected
7527,3996,1437,Rejected
7528,3997,750,Rejected
7529,3997,205,Rejected
7530,3998,1913,Rejected
7531,3998,114,Rejected
7532,3998,883,Rejected
7533,3998,780,Rejected
7534,3999,257,Rejected
7535,4000,744,Rejected
7536,4000,1956,Rejected
7537,4001,89,Rejected
7538,4001,735,Rejected
7539,4001,127,Rejected
7540,4001,239,Rejected
7541,4001,1429,Rejected
7542,4001,1968,Rejected
7543,4002,1820,Rejected
7544,4002,1102,Rejected
7545,4002,494,Rejected
7546,4002,903,Rejected
7547,4002,369,Rejected
7548,4002,168,Rejected
7549,4003,352,Rejected
7550,4004,196,Rejected
7551,4005,1519,Rejected
7552,4005,394,Rejected
7553,4005,1518,Rejected
7554,4005,1094,Rejected
7555,4005,1071,Rejected
7556,4005,1782,Rejected
7557,4005,1229,Rejected
7558,4005,1691,Rejected
7559,4005,972,Rejected
7560,4005,443,Rejected
7561,4006,339,Rejected
7562,4007,514,Rejected
7563,4008,935,Rejected
7564,4009,902,Selected
7565,4010,317,Rejected
7566,4011,641,Rejected
7567,4011,950,Selected
7568,4012,1932,Rejected
7569,4013,799,Rejected
7570,4014,762,Rejected
7571,4014,1201,Rejected
7572,4015,1647,Rejected
7573,4015,869,Rejected
7574,4015,1892,Rejected
7575,4015,36,Rejected
7576,4015,1380,Rejected
7577,4015,644,Rejected
7578,4016,1164,Rejected
7579,4017,1436,Rejected
7580,4017,2000,Rejected
7581,4018,1751,Rejected
7582,4018,43,Rejected
7583,4018,1885,Rejected
7584,4018,377,Rejected
7585,4018,310,Rejected
7586,4018,769,Rejected
7587,4018,1288,Selected
7588,4018,313,Rejected
7589,4018,624,Rejected
7590,4019,352,Rejected
7591,4020,501,Rejected
7592,4021,1026,Selected
7593,4022,777,Rejected
7594,4023,1289,Rejected
7595,4024,1943,Rejected
7596,4025,1701,Rejected
7597,4026,1249,Rejected
7598,4027,1843,Rejected
7599,4027,1468,Rejected
7600,4028,424,Rejected
7601,4028,555,Rejected
7602,4028,1826,Rejected
7603,4028,1826,Selected
7604,4028,700,Rejected
7605,4028,1304,Rejected
7606,4029,1182,Rejected
7607,4030,1965,Rejected
7608,4030,955,Rejected
7609,4030,590,Rejected
7610,4030,1672,Rejected
7611,4030,956,Rejected
7612,4030,1750,Rejected
7613,4030,840,Rejected
7614,4030,759,Rejected
7615,4030,1510,Rejected
7616,4030,612,Rejected
7617,4030,1154,Selected
7618,4030,1565,Rejected
7619,4030,1073,Rejected
7620,4031,537,Rejected
7621,4032,291,Rejected
7622,4032,814,Rejected
7623,4033,808,Rejected
7624,4033,1952,Rejected
7625,4033,818,Selected
7626,4034,819,Rejected
7627,4035,832,Rejected
7628,4036,411,Rejected
7629,4037,663,Rejected
7630,4038,826,Rejected
7631,4039,312,Rejected
7632,4039,785,Selected
7633,4039,1340,Rejected
7634,4039,183,Rejected
7635,4039,1748,Rejected
7636,4039,1899,Rejected
7637,4039,570,Rejected
7638,4040,52,Rejected
7639,4041,1249,Rejected
7640,4042,807,Rejected
7641,4042,1932,Rejected
7642,4042,723,Rejected
7643,4043,1925,Rejected
7644,4043,368,Rejected
7645,4043,551,Rejected
7646,4044,1024,Rejected
7647,4044,1113,Rejected
7648,4044,60,Rejected
7649,4044,1309,Rejected
7650,4044,1925,Rejected
7651,4044,403,Rejected
7652,4045,894,Selected
7653,4046,1191,Rejected
7654,4046,201,Rejected
7655,4047,881,Rejected
7656,4048,730,Rejected
7657,4049,1626,Rejected
7658,4050,1588,Rejected
7659,4051,1922,Rejected
7660,4051,836,Rejected
7661,4051,657,Rejected
7662,4051,1164,Rejected
7663,4051,1659,Rejected
7664,4052,1315,Rejected
7665,4053,741,Rejected
7666,4054,481,Rejected
7667,4055,1743,Rejected
7668,4056,197,Rejected
7669,4056,229,Rejected
7670,4057,621,Rejected
7671,4058,456,Rejected
7672,4059,737,Rejected
7673,4059,605,Rejected
7674,4060,1314,Rejected
7675,4061,1364,Rejected
7676,4061,1118,Rejected
7677,4062,107,Rejected
7678,4063,1903,Rejected
7679,4064,1575,Rejected
7680,4064,1594,Rejected
7681,4064,1252,Rejected
7682,4065,108,Rejected
7683,4065,1262,Rejected
7684,4065,160,Rejected
7685,4066,678,Rejected
7686,4066,1089,Rejected
7687,4066,963,Rejected
7688,4066,1572,Rejected
7689,4067,592,Rejected
7690,4067,641,Rejected
7691,4067,1910,Rejected
7692,4067,790,Rejected
7693,4067,1339,Rejected
7694,4067,423,Rejected
7695,4068,1571,Rejected
7696,4069,259,Rejected
7697,4070,1272,Rejected
7698,4071,1158,Rejected
7699,4071,911,Rejected
7700,4072,1638,Rejected
7701,4072,1738,Rejected
7702,4073,1653,Rejected
7703,4074,658,Rejected
7704,4075,1447,Rejected
7705,4076,2000,Rejected
7706,4077,1040,Rejected
7707,4078,1344,Selected
7708,4078,838,Rejected
7709,4079,1630,Rejected
7710,4080,556,Rejected
7711,4081,330,Rejected
7712,4082,235,Rejected
7713,4083,1733,Rejected
7714,4084,1704,Rejected
7715,4085,503,Rejected
7716,4086,83,Rejected
7717,4087,1894,Rejected
7718,4088,1797,Rejected
7719,4089,307,Rejected
7720,4089,118,Rejected
7721,4089,1572,Rejected
7722,4089,580,Rejected
7723,4090,637,Rejected
7724,4090,1840,Rejected
7725,4090,415,Rejected
7726,4090,1130,Rejected
7727,4091,154,Rejected
7728,4092,1738,Rejected
7729,4092,316,Rejected
7730,4092,971,Rejected
7731,4092,1769,Rejected
7732,4093,1112,Rejected
7733,4093,1407,Rejected
7734,4094,1356,Rejected
7735,4095,481,Rejected
7736,4096,1869,Rejected
7737,4096,1749,Rejected
7738,4097,1247,Selected
7739,4097,164,Rejected
7740,4097,38,Rejected
7741,4097,1616,Rejected
7742,4098,1855,Rejected
7743,4099,1371,Rejected
7744,4099,1410,Rejected
7745,4099,885,Rejected
7746,4099,1897,Rejected
7747,4099,29,Rejected
7748,4100,1741,Rejected
7749,4101,834,Rejected
7750,4102,665,Rejected
7751,4103,544,Rejected
7752,4104,537,Rejected
7753,4105,1715,Rejected
7754,4105,682,Rejected
7755,4106,1882,Rejected
7756,4107,580,Rejected
7757,4108,249,Rejected
7758,4109,671,Rejected
7759,4110,822,Rejected
7760,4110,1932,Rejected
7761,4111,568,Rejected
7762,4112,662,Rejected
7763,4112,1149,Rejected
7764,4113,1,Rejected
7765,4114,625,Rejected
7766,4114,1572,Rejected
7767,4114,105,Rejected
7768,4114,210,Rejected
7769,4115,984,Rejected
7770,4116,1478,Rejected
7771,4117,342,Rejected
7772,4118,841,Rejected
7773,4118,1007,Rejected
7774,4119,429,Rejected
7775,4120,1306,Rejected
7776,4120,1843,Rejected
7777,4120,1283,Rejected
7778,4120,918,Rejected
7779,4121,339,Rejected
7780,4122,1161,Rejected
7781,4123,875,Rejected
7782,4123,1326,Rejected
7783,4124,32,Rejected
7784,4125,205,Rejected
7785,4126,388,Rejected
7786,4127,936,Rejected
7787,4127,112,Rejected
7788,4127,1587,Rejected
7789,4128,1139,Rejected
7790,4129,1271,Rejected
7791,4129,1184,Selected
7792,4129,338,Rejected
7793,4130,1362,Rejected
7794,4131,782,Rejected
7795,4132,538,Rejected
7796,4133,1833,Rejected
7797,4134,1043,Rejected
7798,4135,1293,Rejected
7799,4136,709,Rejected
7800,4136,924,Rejected
7801,4136,1331,Rejected
7802,4137,1105,Rejected
7803,4138,1432,Selected
7804,4138,192,Rejected
7805,4138,89,Rejected
7806,4138,51,Rejected
7807,4139,1133,Rejected
7808,4139,1663,Rejected
7809,4139,419,Rejected
7810,4139,1550,Rejected
7811,4140,1642,Rejected
7812,4141,800,Rejected
7813,4141,604,Rejected
7814,4141,1248,Rejected
7815,4141,501,Rejected
7816,4141,1571,Rejected
7817,4141,1123,Rejected
7818,4142,603,Rejected
7819,4143,933,Rejected
7820,4143,1666,Selected
7821,4143,326,Rejected
7822,4143,165,Rejected
7823,4144,590,Selected
7824,4144,121,Rejected
7825,4145,1032,Rejected
7826,4146,1373,Rejected
7827,4146,1477,Rejected
7828,4146,1032,Rejected
7829,4146,870,Rejected
7830,4146,1605,Rejected
7831,4146,301,Rejected
7832,4146,824,Rejected
7833,4146,1191,Selected
7834,4147,1893,Rejected
7835,4148,103,Selected
7836,4148,1167,Rejected
7837,4149,1458,Rejected
7838,4150,1,Rejected
7839,4151,1935,Rejected
7840,4152,296,Rejected
7841,4153,1333,Rejected
7842,4154,982,Rejected
7843,4154,848,Rejected
7844,4154,221,Rejected
7845,4154,117,Rejected
7846,4155,806,Rejected
7847,4156,1103,Rejected
7848,4157,1704,Rejected
7849,4158,1317,Rejected
7850,4159,502,Rejected
7851,4160,688,Rejected
7852,4161,1834,Rejected
7853,4161,845,Rejected
7854,4162,306,Selected
7855,4163,648,Rejected
7856,4164,981,Rejected
7857,4165,1969,Rejected
7858,4166,843,Rejected
7859,4167,965,Rejected
7860,4168,865,Rejected
7861,4169,569,Rejected
7862,4169,250,Selected
7863,4169,536,Rejected
7864,4170,419,Rejected
7865,4171,958,Rejected
7866,4172,17,Rejected
7867,4173,1942,Rejected
7868,4174,1383,Rejected
7869,4175,1914,Selected
7870,4175,1078,Rejected
7871,4175,1486,Rejected
7872,4175,1027,Rejected
7873,4176,1156,Rejected
7874,4176,266,Rejected
7875,4176,871,Rejected
7876,4177,1792,Rejected
7877,4177,1588,Rejected
7878,4177,1500,Rejected
7879,4177,922,Rejected
7880,4177,238,Rejected
7881,4178,1521,Rejected
7882,4179,1980,Rejected
7883,4180,137,Rejected
7884,4180,572,Rejected
7885,4181,628,Rejected
7886,4182,1905,Rejected
7887,4183,307,Rejected
7888,4184,757,Rejected
7889,4185,788,Rejected
7890,4186,1866,Rejected
7891,4187,1929,Rejected
7892,4187,1561,Rejected
7893,4187,1031,Rejected
7894,4187,297,Rejected
7895,4187,271,Rejected
7896,4187,802,Rejected
7897,4187,1734,Rejected
7898,4187,425,Rejected
7899,4187,391,Rejected
7900,4188,393,Rejected
7901,4189,1950,Rejected
7902,4189,1910,Selected
7903,4189,793,Rejected
7904,4189,1261,Rejected
7905,4190,484,Selected
7906,4191,1122,Rejected
7907,4191,1284,Rejected
7908,4191,1494,Selected
7909,4192,1288,Rejected
7910,4192,1865,Rejected
7911,4192,155,Rejected
7912,4192,123,Rejected
7913,4192,521,Rejected
7914,4192,1521,Rejected
7915,4192,312,Rejected
7916,4192,342,Rejected
7917,4192,590,Rejected
7918,4192,1419,Rejected
7919,4193,181,Rejected
7920,4194,1182,Rejected
7921,4195,1803,Rejected
7922,4196,529,Rejected
7923,4196,794,Rejected
7924,4196,1218,Rejected
7925,4197,1266,Rejected
7926,4197,1418,Rejected
7927,4198,1214,Rejected
7928,4198,885,Rejected
7929,4198,887,Rejected
7930,4199,316,Rejected
7931,4200,1708,Rejected
7932,4201,885,Rejected
7933,4201,1948,Rejected
7934,4202,222,Rejected
7935,4202,78,Rejected
7936,4203,1613,Rejected
7937,4204,255,Rejected
7938,4205,750,Rejected
7939,4206,276,Rejected
7940,4206,1066,Rejected
7941,4206,1194,Rejected
7942,4207,1629,Rejected
7943,4208,1835,Rejected
7944,4209,1453,Rejected
7945,4209,1297,Rejected
7946,4210,611,Rejected
7947,4210,900,Rejected
7948,4211,781,Selected
7949,4212,1502,Rejected
7950,4213,1980,Rejected
7951,4214,1501,Rejected
7952,4215,942,Rejected
7953,4216,831,Rejected
7954,4216,1420,Rejected
7955,4217,734,Rejected
7956,4217,1796,Rejected
7957,4218,750,Rejected
7958,4219,1823,Rejected
7959,4220,943,Rejected
7960,4221,400,Rejected
7961,4222,851,Rejected
7962,4223,140,Rejected
7963,4224,1006,Rejected
7964,4225,953,Rejected
7965,4226,986,Rejected
7966,4226,1018,Rejected
7967,4226,1301,Rejected
7968,4226,878,Rejected
7969,4227,391,Rejected
7970,4228,1951,Rejected
7971,4229,920,Rejected
7972,4229,1988,Rejected
7973,4229,1083,Rejected
7974,4230,188,Selected
7975,4231,216,Rejected
7976,4232,1563,Rejected
7977,4232,1744,Rejected
7978,4233,1683,Rejected
7979,4233,1666,Rejected
7980,4233,1775,Rejected
7981,4233,262,Rejected
7982,4234,1785,Rejected
7983,4235,674,Rejected
7984,4236,641,Rejected
7985,4236,1938,Rejected
7986,4236,1521,Rejected
7987,4237,404,Rejected
7988,4238,555,Rejected
7989,4239,1229,Rejected
7990,4239,522,Rejected
7991,4240,940,Rejected
7992,4240,316,Rejected
7993,4241,227,Rejected
7994,4241,135,Rejected
7995,4241,441,Rejected
7996,4241,1819,Rejected
7997,4241,794,Rejected
7998,4241,1281,Rejected
7999,4241,1124,Rejected
8000,4241,1276,Rejected
8001,4241,1205,Rejected
8002,4242,661,Rejected
8003,4243,129,Rejected
8004,4243,451,Rejected
8005,4243,1638,Rejected
8006,4243,4,Rejected
8007,4243,94,Rejected
8008,4244,1436,Rejected
8009,4244,964,Rejected
8010,4244,1614,Rejected
8011,4244,979,Rejected
8012,4245,1092,Rejected
8013,4246,689,Rejected
8014,4246,959,Selected
8015,4246,446,Rejected
8016,4246,1947,Rejected
8017,4246,639,Rejected
8018,4247,447,Rejected
8019,4247,1850,Rejected
8020,4247,1711,Rejected
8021,4247,1821,Rejected
8022,4247,413,Rejected
8023,4248,1524,Rejected
8024,4249,1725,Rejected
8025,4250,870,Rejected
8026,4251,91,Rejected
8027,4252,408,Rejected
8028,4252,48,Rejected
8029,4252,1048,Rejected
8030,4252,1485,Rejected
8031,4252,1511,Rejected
8032,4252,1038,Rejected
8033,4253,1452,Rejected
8034,4253,1864,Rejected
8035,4254,1200,Rejected
8036,4255,1941,Rejected
8037,4256,596,Rejected
8038,4257,500,Rejected
8039,4258,1714,Rejected
8040,4259,1759,Rejected
8041,4259,412,Rejected
8042,4260,73,Rejected
8043,4260,829,Rejected
8044,4261,1343,Rejected
8045,4262,296,Rejected
8046,4263,1790,Rejected
8047,4264,227,Rejected
8048,4265,99,Rejected
8049,4265,645,Rejected
8050,4265,825,Rejected
8051,4266,1991,Rejected
8052,4267,1881,Selected
8053,4268,1204,Rejected
8054,4269,1017,Rejected
8055,4270,1629,Rejected
8056,4271,263,Rejected
8057,4271,993,Rejected
8058,4272,239,Selected
8059,4272,360,Rejected
8060,4272,1753,Rejected
8061,4272,1301,Rejected
8062,4272,1584,Rejected
8063,4273,513,Selected
8064,4273,870,Rejected
8065,4274,1086,Rejected
8066,4275,1629,Rejected
8067,4276,666,Selected
8068,4277,1593,Rejected
8069,4278,1964,Rejected
8070,4278,1435,Rejected
8071,4278,1657,Rejected
8072,4278,999,Selected
8073,4278,731,Rejected
8074,4279,443,Rejected
8075,4280,928,Rejected
8076,4280,714,Rejected
8077,4280,1616,Rejected
8078,4281,135,Rejected
8079,4282,28,Rejected
8080,4283,1069,Rejected
8081,4283,1669,Rejected
8082,4283,442,Rejected
8083,4284,932,Rejected
8084,4285,1337,Rejected
8085,4286,553,Rejected
8086,4286,528,Rejected
8087,4286,901,Rejected
8088,4286,1961,Rejected
8089,4286,555,Rejected
8090,4286,192,Rejected
8091,4287,1081,Rejected
8092,4287,500,Rejected
8093,4287,501,Rejected
8094,4288,915,Rejected
8095,4289,1136,Rejected
8096,4289,477,Rejected
8097,4290,1954,Rejected
8098,4290,1325,Rejected
8099,4290,676,Rejected
8100,4291,377,Rejected
8101,4292,1916,Rejected
8102,4293,445,Rejected
8103,4294,1760,Rejected
8104,4295,1067,Rejected
8105,4295,1245,Rejected
8106,4296,1681,Rejected
8107,4297,1692,Rejected
8108,4298,189,Rejected
8109,4298,1029,Rejected
8110,4298,1068,Rejected
8111,4298,214,Rejected
8112,4298,921,Rejected
8113,4298,699,Rejected
8114,4298,1891,Rejected
8115,4298,1299,Rejected
8116,4298,1882,Rejected
8117,4299,284,Rejected
8118,4299,623,Rejected
8119,4299,682,Rejected
8120,4300,1921,Rejected
8121,4300,603,Rejected
8122,4300,497,Selected
8123,4301,929,Selected
8124,4302,1322,Selected
8125,4303,1661,Rejected
8126,4303,174,Rejected
8127,4303,1323,Rejected
8128,4303,1738,Rejected
8129,4303,1349,Rejected
8130,4304,1041,Rejected
8131,4305,512,Rejected
8132,4305,608,Rejected
8133,4305,1426,Rejected
8134,4305,1220,Rejected
8135,4305,732,Rejected
8136,4305,1883,Rejected
8137,4306,321,Rejected
8138,4307,1781,Rejected
8139,4308,1815,Rejected
8140,4309,803,Rejected
8141,4310,1111,Rejected
8142,4311,969,Rejected
8143,4312,1096,Rejected
8144,4313,1545,Rejected
8145,4314,1266,Rejected
8146,4315,1890,Rejected
8147,4316,1413,Rejected
8148,4317,1859,Rejected
8149,4317,720,Rejected
8150,4317,731,Rejected
8151,4317,1698,Rejected
8152,4318,1686,Rejected
8153,4319,1988,Rejected
8154,4319,1752,Selected
8155,4320,1114,Rejected
8156,4321,1957,Rejected
8157,4321,2000,Rejected
8158,4321,1242,Rejected
8159,4322,1569,Rejected
8160,4323,1792,Rejected
8161,4323,1402,Rejected
8162,4323,1221,Rejected
8163,4323,951,Rejected
8164,4324,1176,Rejected
8165,4324,1098,Rejected
8166,4324,1185,Rejected
8167,4324,419,Rejected
8168,4325,1313,Rejected
8169,4326,1003,Rejected
8170,4326,720,Rejected
8171,4326,346,Rejected
8172,4326,1879,Rejected
8173,4326,1344,Rejected
8174,4327,1734,Rejected
8175,4328,1219,Rejected
8176,4329,774,Rejected
8177,4330,477,Rejected
8178,4330,1504,Rejected
8179,4330,1567,Selected
8180,4330,1000,Rejected
8181,4331,530,Rejected
8182,4332,596,Rejected
8183,4333,799,Rejected
8184,4333,1660,Rejected
8185,4334,1762,Rejected
8186,4335,388,Rejected
8187,4336,1914,Rejected
8188,4336,180,Rejected
8189,4337,406,Selected
8190,4338,1305,Selected
8191,4338,183,Selected
8192,4338,1966,Rejected
8193,4339,631,Rejected
8194,4340,15,Rejected
8195,4340,102,Rejected
8196,4341,1897,Rejected
8197,4342,29,Rejected
8198,4343,371,Rejected
8199,4344,77,Rejected
8200,4345,1674,Rejected
8201,4346,934,Rejected
8202,4347,164,Rejected
8203,4347,1697,Rejected
8204,4348,91,Selected
8205,4348,591,Rejected
8206,4348,259,Rejected
8207,4348,1473,Rejected
8208,4348,1527,Rejected
8209,4348,1186,Rejected
8210,4349,1421,Rejected
8211,4350,250,Rejected
8212,4351,1388,Rejected
8213,4352,1155,Rejected
8214,4353,1642,Selected
8215,4354,653,Rejected
8216,4354,1066,Rejected
8217,4354,1248,Rejected
8218,4355,1690,Selected
8219,4356,913,Rejected
8220,4356,149,Rejected
8221,4356,1628,Selected
8222,4356,1533,Rejected
8223,4357,914,Selected
8224,4357,1313,Rejected
8225,4357,1295,Rejected
8226,4357,519,Rejected
8227,4357,83,Rejected
8228,4358,383,Rejected
8229,4359,1654,Rejected
8230,4360,829,Rejected
8231,4361,1607,Rejected
8232,4362,980,Rejected
8233,4363,150,Rejected
8234,4364,753,Rejected
8235,4365,798,Rejected
8236,4366,983,Rejected
8237,4367,1009,Rejected
8238,4368,1706,Rejected
8239,4368,125,Rejected
8240,4369,1973,Rejected
8241,4370,1573,Rejected
8242,4370,1631,Rejected
8243,4370,149,Selected
8244,4370,1201,Selected
8245,4371,1968,Rejected
8246,4372,487,Rejected
8247,4373,1913,Selected
8248,4373,605,Rejected
8249,4373,1094,Rejected
8250,4373,1277,Rejected
8251,4373,1157,Rejected
8252,4373,966,Rejected
8253,4374,1047,Rejected
8254,4375,1487,Rejected
8255,4376,1957,Rejected
8256,4377,1256,Rejected
8257,4378,996,Selected
8258,4378,714,Rejected
8259,4378,1326,Rejected
8260,4378,1805,Rejected
8261,4378,1896,Rejected
8262,4379,1122,Rejected
8263,4379,1400,Rejected
8264,4379,1384,Rejected
8265,4380,722,Rejected
8266,4380,492,Rejected
8267,4381,698,Rejected
8268,4382,195,Rejected
8269,4382,294,Rejected
8270,4382,1472,Rejected
8271,4383,288,Rejected
8272,4384,540,Rejected
8273,4384,1944,Selected
8274,4384,413,Selected
8275,4384,1629,Rejected
8276,4384,1524,Rejected
8277,4385,908,Rejected
8278,4385,397,Rejected
8279,4385,1356,Rejected
8280,4386,945,Rejected
8281,4386,8,Rejected
8282,4386,624,Rejected
8283,4387,1449,Rejected
8284,4387,470,Rejected
8285,4388,1613,Selected
8286,4388,401,Rejected
8287,4389,1980,Rejected
8288,4390,1822,Rejected
8289,4391,1389,Rejected
8290,4392,1148,Selected
8291,4393,537,Selected
8292,4393,1864,Rejected
8293,4394,1607,Rejected
8294,4395,923,Rejected
8295,4396,1830,Rejected
8296,4397,997,Rejected
8297,4397,608,Rejected
8298,4397,1802,Rejected
8299,4397,1980,Rejected
8300,4397,1515,Rejected
8301,4397,839,Rejected
8302,4397,1801,Selected
8303,4397,1420,Rejected
8304,4397,1746,Rejected
8305,4397,736,Rejected
8306,4397,329,Rejected
8307,4397,1165,Rejected
8308,4397,1934,Rejected
8309,4398,1762,Rejected
8310,4398,111,Rejected
8311,4399,164,Rejected
8312,4399,467,Rejected
8313,4399,1850,Rejected
8314,4399,1830,Rejected
8315,4399,1834,Rejected
8316,4400,1889,Rejected
8317,4401,1760,Rejected
8318,4401,1829,Rejected
8319,4401,1647,Rejected
8320,4402,613,Rejected
8321,4402,690,Rejected
8322,4402,1444,Rejected
8323,4403,931,Selected
8324,4403,4,Rejected
8325,4403,967,Rejected
8326,4403,1520,Rejected
8327,4403,127,Rejected
8328,4403,818,Rejected
8329,4403,896,Rejected
8330,4403,426,Rejected
8331,4403,1185,Rejected
8332,4403,438,Rejected
8333,4403,1500,Rejected
8334,4403,1588,Rejected
8335,4404,1029,Rejected
8336,4405,1452,Rejected
8337,4405,1366,Rejected
8338,4405,908,Rejected
8339,4406,143,Rejected
8340,4407,1849,Rejected
8341,4408,846,Selected
8342,4409,519,Rejected
8343,4410,1124,Rejected
8344,4411,1951,Rejected
8345,4412,1137,Rejected
8346,4412,1023,Rejected
8347,4413,1906,Rejected
8348,4414,346,Rejected
8349,4415,288,Rejected
8350,4416,749,Rejected
8351,4416,281,Rejected
8352,4417,584,Rejected
8353,4417,806,Rejected
8354,4418,564,Rejected
8355,4418,1552,Rejected
8356,4418,109,Rejected
8357,4418,658,Rejected
8358,4418,74,Rejected
8359,4418,387,Rejected
8360,4419,713,Rejected
8361,4419,1928,Rejected
8362,4420,1416,Rejected
8363,4420,423,Selected
8364,4421,600,Rejected
8365,4421,1757,Rejected
8366,4421,883,Rejected
8367,4422,1252,Rejected
8368,4423,932,Rejected
8369,4424,493,Rejected
8370,4425,815,Rejected
8371,4426,1522,Rejected
8372,4427,637,Rejected
8373,4428,1979,Rejected
8374,4429,501,Rejected
8375,4430,1171,Rejected
8376,4431,934,Rejected
8377,4431,1331,Rejected
8378,4431,1725,Rejected
8379,4431,120,Rejected
8380,4431,1161,Rejected
8381,4431,1599,Rejected
8382,4431,1005,Rejected
8383,4431,1549,Rejected
8384,4432,1495,Rejected
8385,4433,1314,Rejected
8386,4434,1881,Selected
8387,4435,1255,Rejected
8388,4435,1127,Rejected
8389,4436,647,Rejected
8390,4437,134,Rejected
8391,4438,344,Rejected
8392,4439,1675,Rejected
8393,4440,683,Rejected
8394,4441,1852,Rejected
8395,4442,894,Selected
8396,4443,1175,Rejected
8397,4444,975,Rejected
8398,4444,972,Rejected
8399,4444,602,Rejected
8400,4444,44,Rejected
8401,4444,1211,Rejected
8402,4444,1217,Rejected
8403,4444,883,Rejected
8404,4444,76,Rejected
8405,4444,623,Selected
8406,4444,236,Rejected
8407,4445,57,Rejected
8408,4446,1578,Rejected
8409,4447,993,Rejected
8410,4448,1323,Selected
8411,4449,729,Rejected
8412,4450,1413,Rejected
8413,4451,1033,Rejected
8414,4452,94,Rejected
8415,4453,1740,Rejected
8416,4454,237,Rejected
8417,4454,608,Selected
8418,4454,140,Rejected
8419,4455,1804,Rejected
8420,4455,432,Rejected
8421,4455,1812,Rejected
8422,4455,36,Rejected
8423,4455,1060,Rejected
8424,4455,1348,Rejected
8425,4455,545,Rejected
8426,4455,998,Rejected
8427,4455,1278,Rejected
8428,4455,1518,Rejected
8429,4455,489,Rejected
8430,4456,977,Rejected
8431,4457,1387,Rejected
8432,4458,482,Rejected
8433,4459,1810,Selected
8434,4459,1566,Selected
8435,4459,415,Rejected
8436,4459,1686,Rejected
8437,4459,1511,Rejected
8438,4460,1423,Rejected
8439,4461,1749,Rejected
8440,4461,563,Rejected
8441,4461,1168,Rejected
8442,4461,743,Rejected
8443,4461,224,Rejected
8444,4462,906,Rejected
8445,4463,656,Rejected
8446,4464,804,Rejected
8447,4464,1307,Rejected
8448,4464,1781,Rejected
8449,4464,1365,Rejected
8450,4465,757,Rejected
8451,4466,1033,Rejected
8452,4467,356,Rejected
8453,4467,577,Rejected
8454,4467,288,Rejected
8455,4467,1437,Rejected
8456,4467,257,Selected
8457,4468,611,Rejected
8458,4469,279,Rejected
8459,4469,1092,Rejected
8460,4469,989,Rejected
8461,4469,1201,Rejected
8462,4469,1760,Selected
8463,4469,1732,Rejected
8464,4469,1794,Selected
8465,4469,511,Selected
8466,4469,738,Rejected
8467,4469,1668,Rejected
8468,4470,1920,Rejected
8469,4471,699,Rejected
8470,4471,688,Rejected
8471,4471,1922,Rejected
8472,4471,1172,Rejected
8473,4471,33,Rejected
8474,4472,650,Rejected
8475,4472,74,Rejected
8476,4472,101,Rejected
8477,4472,1254,Rejected
8478,4472,1224,Rejected
8479,4472,311,Rejected
8480,4472,692,Rejected
8481,4473,1325,Rejected
8482,4474,1525,Rejected
8483,4475,1447,Rejected
8484,4475,1654,Rejected
8485,4475,663,Rejected
8486,4475,117,Rejected
8487,4475,1508,Rejected
8488,4476,1690,Rejected
8489,4476,1850,Rejected
8490,4477,693,Selected
8491,4477,373,Rejected
8492,4478,293,Rejected
8493,4478,1802,Rejected
8494,4479,1358,Rejected
8495,4480,1204,Rejected
8496,4481,407,Rejected
8497,4482,1087,Rejected
8498,4482,343,Rejected
8499,4483,121,Rejected
8500,4483,999,Rejected
8501,4484,1670,Rejected
8502,4485,71,Rejected
8503,4485,543,Selected
8504,4485,1783,Rejected
8505,4485,1779,Rejected
8506,4485,705,Rejected
8507,4486,1972,Rejected
8508,4486,348,Rejected
8509,4486,25,Rejected
8510,4487,993,Rejected
8511,4487,1086,Rejected
8512,4488,1412,Rejected
8513,4489,808,Rejected
8514,4490,1444,Rejected
8515,4491,1061,Selected
8516,4492,1338,Rejected
8517,4492,1795,Rejected
8518,4493,1274,Rejected
8519,4493,1001,Rejected
8520,4494,1497,Rejected
8521,4495,127,Rejected
8522,4496,738,Rejected
8523,4496,1416,Rejected
8524,4496,606,Rejected
8525,4496,978,Rejected
8526,4497,1776,Rejected
8527,4498,968,Rejected
8528,4498,739,Rejected
8529,4498,880,Rejected
8530,4498,930,Rejected
8531,4498,318,Rejected
8532,4499,772,Rejected
8533,4500,318,Rejected
8534,4501,375,Rejected
8535,4501,100,Rejected
8536,4501,1082,Rejected
8537,4501,1278,Rejected
8538,4501,1869,Rejected
8539,4502,477,Rejected
8540,4502,1479,Rejected
8541,4503,99,Rejected
8542,4504,1953,Rejected
8543,4505,1271,Rejected
8544,4506,1701,Rejected
8545,4506,683,Rejected
8546,4506,1154,Rejected
8547,4507,1989,Rejected
